code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
600379,宝光股份,电气设备,陕西,173.57,23585.83,23585.83,83988.13,60047.06,22292.82,760.41,0.03,0.028,1.87,10.49,20020116
002154,报 喜 鸟,服饰,浙江,151.87,106626.21,117201.88,433462.75,184260.36,88122.74,5389.2,0.05,0.008,2.39,2.05,20070816
300473,德尔股份,汽车配件,辽宁,76.21,4674.83,10000.0,194174.63,157941.94,25562.36,99233.36,9.92,0.261,15.21,5.23,20150612
300459,浙江金科,化工原料,浙江,201.08,13041.95,52708.69,87730.8,37857.2,23407.05,16226.87,0.31,0.037,2.44,12.29,20150515
300289,利德曼,生物制药,北京,88.62,31184.59,42409.01,162062.17,69442.03,65941.93,26754.02,0.63,0.043,2.84,5.3,20120216
002147,新光圆成,机械基件,安徽,0.0,22022.15,122795.77,117846.26,42116.19,58579.95,40143.37,0.33,-0.05,3.15,4.78,20070808
600131,岷江水电,水力发电,四川,29.16,39736.69,50412.51,243259.95,13947.07,127755.2,4714.3,0.09,0.087,1.89,5.37,19980402
000539,粤电力Ａ,火力发电,广东,61.2,255390.92,525028.38,7146916.0,1082047.13,4337781.0,500709.84,0.95,0.021,4.53,1.13,19931126
601678,滨化股份,化工原料,山东,29.14,118800.0,118800.0,724680.56,126231.88,387435.25,147215.7,1.24,0.044,3.92,1.32,20100223
600057,象屿股份,仓储物流,福建,39.15,55332.71,117077.93,3045449.0,2267957.25,378296.16,350671.16,3.0,0.066,5.22,1.99,19970604
600368,五洲交通,路桥,广西,11.43,83380.15,83380.15,1160097.38,401391.34,663581.94,57996.68,0.7,0.114,3.55,1.47,20001221
002674,兴业科技,纺织,福建,1236.14,24057.19,24165.75,230763.16,161955.3,55641.07,71648.27,2.96,0.003,6.57,2.41,20120507
300002,神州泰岳,软件服务,北京,344.73,115955.97,196109.2,591211.69,247591.13,34265.75,52919.55,0.27,0.008,2.54,4.16,20091030
601886,江河集团,装修装饰,北京,40.24,94128.52,115405.0,2223115.5,1691290.63,111304.61,269166.88,2.33,0.066,5.29,2.0,20110818
300156,神雾环保,环境保护,北京,54.77,65306.03,101002.45,426300.81,354303.66,21815.73,85148.42,0.84,0.097,1.83,11.65,20110107
300157,恒泰艾普,石油开采,北京,0.0,55779.53,71277.21,379398.53,181987.81,61319.18,117616.42,1.65,-0.015,3.83,2.8,20110107
000881,大连国际,综合类,辽宁,16903.22,30796.41,30891.83,499350.59,306808.5,184723.81,25370.17,0.82,0.0,2.68,8.1,19980902
000791,甘肃电投,水力发电,甘肃,0.0,72212.4,97112.61,2102213.75,342788.53,1622139.5,340267.75,3.5,-0.22,5.08,2.14,19971014
002082,栋梁新材,铝,浙江,103.02,18099.85,23800.0,160293.86,109566.26,43789.46,24181.27,1.02,0.04,5.66,2.91,20061120
603678,火炬电子,元器件,福建,99.81,8069.97,16640.0,167238.34,115175.77,13953.15,35000.8,2.1,0.194,6.85,11.33,20150126
300294,博雅生物,生物制药,江西,107.1,14254.53,26738.48,215458.05,99932.18,31697.47,118967.92,4.45,0.144,7.16,8.63,20120308
002030,达安基因,生物制药,广东,190.48,69437.36,72492.04,312719.06,234959.41,31046.1,43694.82,0.6,0.037,1.9,14.81,20040809
600887,伊利股份,乳制品,内蒙,16.59,603336.94,606480.0,3996432.5,2011269.0,1472081.5,247669.05,0.41,0.256,3.55,4.78,19960312
000776,广发证券,证券,广东,18.08,591929.13,762108.75,37114392.0,0.0,90865.75,3186405.25,4.18,0.237,10.19,1.68,19970611
600836,界龙实业,广告包装,上海,867.75,65302.41,66275.29,340709.94,258644.45,59597.5,43158.46,0.65,0.003,1.33,8.66,19940224
002166,莱茵生物,中成药,广西,75.89,34899.03,43728.14,204505.42,137464.13,12811.75,26166.93,0.6,0.038,1.86,6.23,20070913
000990,诚志股份,化工原料,江西,0.0,29702.83,38768.35,487795.25,270866.13,107139.86,147476.97,3.8,-0.045,6.23,2.8,20000706
600998,九州通,医药商业,湖北,51.27,144200.39,164700.94,3676923.5,3124084.75,284259.31,399196.44,2.42,0.086,6.51,2.71,20101102
300190,维尔利,环境保护,江苏,89.93,32553.92,40812.08,279995.81,137596.27,22362.59,92155.78,2.26,0.049,4.61,3.85,20110316
002733,雄韬股份,电气设备,深圳,106.22,9419.99,30600.0,223552.72,160055.5,23352.18,36161.81,1.18,0.07,4.02,7.34,20141203
000681,视觉中国,互联网,江苏,161.23,19667.55,70057.74,280948.78,104821.57,762.87,160035.42,2.28,0.037,3.01,7.87,19970121
300128,锦富新材,元器件,江苏,0.0,31263.77,47943.71,320703.53,137927.59,55160.48,155733.72,3.25,-0.028,4.62,3.91,20101013
601098,中南传媒,出版业,湖南,24.72,179600.0,179600.0,1657476.38,1416996.0,135735.75,444346.25,2.47,0.183,6.56,2.76,20101028
600489,中金黄金,黄金,北京,173.0,345113.72,345113.72,3818719.5,1491860.88,1189401.5,156748.13,0.45,0.017,3.37,3.59,20030814
600604,市北高新,园区开发,上海,203.76,33352.42,76029.71,945829.19,587875.81,14885.95,154243.45,2.03,0.03,3.83,6.35,19920327
600824,益民集团,百货,上海,34.19,105402.71,105402.71,290234.44,114918.3,21319.67,15640.04,0.15,0.044,1.9,3.2,19940204
002687,乔治白,服饰,浙江,109.65,31825.25,35485.19,132515.86,55765.51,55714.26,36338.87,1.02,0.028,2.81,4.36,20120713
002543,万和电气,家用电器,广东,19.04,29980.83,44000.0,439708.16,296449.0,79557.36,124897.3,2.84,0.242,6.65,2.77,20110128
603555,贵人鸟,服饰,福建,46.51,11388.5,61400.0,523412.75,352440.66,53910.46,83873.81,1.37,0.134,4.02,6.2,20140124
002214,大立科技,电器仪表,浙江,944.46,35534.01,45866.67,137145.0,115504.21,9114.15,19816.56,0.43,0.003,2.09,5.98,20080218
000918,嘉凯城,全国地产,浙江,0.0,180419.16,180419.16,3553407.5,3423966.0,33718.81,-90071.92,-0.5,-0.133,0.97,6.42,19990720
601099,太平洋,证券,云南,957.35,431921.09,454421.09,3919072.5,0.0,21939.93,506989.34,1.12,0.002,2.48,2.52,20071228
600090,啤酒花,啤酒,新疆,209.87,36791.66,143966.3,146674.63,80537.81,48451.3,38512.32,0.27,0.015,1.29,9.69,19970616
000739,普洛药业,化学制药,浙江,47.93,106004.71,114686.92,556837.31,268520.06,181057.31,20919.49,0.18,0.033,2.14,2.95,19970509
002383,合众思壮,通信设备,北京,0.0,14486.49,19732.86,258241.2,104282.15,10182.48,129083.3,6.54,-0.084,9.0,4.22,20100402
600742,一汽富维,汽车配件,吉林,18.11,42304.67,42304.67,743913.69,349891.44,143456.09,54969.55,1.3,0.175,9.55,1.33,19960826
600265,*ST景谷,林业,云南,0.0,12980.0,12980.0,34762.71,22043.97,8245.32,17589.5,1.36,-0.062,-0.69,-37.19,20000825
300192,科斯伍德,染料涂料,江苏,87.26,17442.0,24255.0,78819.93,45135.31,30346.5,20063.38,0.83,0.037,2.84,4.53,20110322
600288,大恒科技,软件服务,北京,0.0,43680.0,43680.0,295984.66,192738.86,37247.23,18708.6,0.43,-0.048,3.36,3.88,20001129
600387,海越股份,石油贸易,浙江,0.0,38571.0,38610.0,845572.38,151068.06,531876.44,16950.92,0.44,-0.115,3.01,4.36,20040218
002284,亚太股份,汽车配件,浙江,85.8,68597.15,73755.6,450006.19,250702.66,102138.36,113704.27,1.54,0.058,3.56,5.56,20090828
300238,冠昊生物,医疗保健,广东,342.8,18795.31,24676.81,82035.78,28255.4,20159.65,11081.32,0.45,0.034,2.38,19.48,20110706
300021,大禹节水,农业综合,甘肃,131.36,16558.88,31894.42,164148.45,121156.61,28412.24,4424.58,0.14,0.038,1.98,10.04,20091030
603315,福鞍股份,机械基件,辽宁,84.22,7786.25,20000.0,101978.3,57866.16,37608.94,38825.69,1.94,0.06,3.25,6.2,20150424
002529,海源机械,专用机械,福建,0.0,20000.0,26000.0,124016.42,57620.07,39472.34,62375.46,2.4,-0.029,4.96,4.08,20101224
600280,中央商场,百货,江苏,46.82,114833.47,114833.47,1620067.0,1298782.75,213722.09,1277.0,0.01,0.037,1.47,4.66,20000926
002119,康强电子,半导体,浙江,142.05,20620.0,20620.0,147056.86,70073.81,55253.4,24444.63,1.19,0.036,3.2,6.46,20070302
000900,现代投资,路桥,湖南,14.28,101042.22,101188.54,2072137.63,671182.75,273211.34,97130.86,0.96,0.121,6.99,0.99,19990128
000625,长安汽车,汽车整车,重庆,6.15,338752.28,466288.63,9478761.0,5383208.0,1363044.75,322748.94,0.69,0.573,7.94,1.78,19970610
002597,金禾实业,化工原料,安徽,14.13,55124.14,56459.83,386619.84,226524.77,116277.6,48078.55,0.85,0.252,3.79,3.75,20110707
300310,宜通世纪,通信设备,广东,99.58,21682.5,44393.01,326510.0,208886.02,8994.23,163408.84,3.68,0.091,5.05,7.17,20120425
600610,中毅达,建筑施工,上海,0.0,29073.46,107127.46,122876.7,108466.13,795.73,38262.12,0.36,-0.006,1.08,13.54,19920805
601857,中国石油,石油开采,北京,0.0,16192208.0,18302098.0,239347808.0,37802700.0,66810900.0,12801200.0,0.7,-0.075,6.39,1.14,20071105
300234,开尔新材,陶瓷,浙江,149.76,14127.08,28953.46,122850.22,93212.93,9496.96,41463.17,1.43,0.037,3.43,6.5,20110622
000750,国海证券,证券,广西,23.8,346553.88,421554.19,5076511.0,0.0,17722.67,711908.94,1.69,0.078,3.19,2.34,19970709
300359,全通教育,文教休闲,广东,363.91,25940.82,63420.14,216748.88,71793.97,3373.36,143555.05,2.26,0.021,3.06,9.83,20140121
601377,兴业证券,证券,福建,25.43,669667.19,669667.19,11581082.0,0.0,73715.55,1433409.13,2.14,0.075,4.53,1.69,20101013
600217,秦岭水泥,水泥,陕西,11351.67,69198.27,134158.75,260437.0,198664.73,41627.01,-38920.2,-0.29,0.0,0.65,11.8,19991216
002143,印纪传媒,影视音像,四川,66.98,16048.83,110614.63,271833.94,236210.13,941.28,-1656.23,-0.01,0.088,1.53,15.48,20070720
601992,金隅股份,水泥,北京,70.34,311181.06,533888.56,13287180.0,9167561.0,1782773.0,1157970.5,2.17,0.028,7.16,1.11,20110301
600739,辽宁成大,商贸代理,辽宁,20.89,136470.98,152970.98,3191268.5,457095.09,354916.53,614331.0,4.02,0.191,11.45,1.39,19960819
000558,莱茵体育,文教休闲,浙江,211.09,76455.92,85948.27,260624.55,181246.38,26060.09,51013.51,0.59,0.019,1.51,10.8,19940509
600377,宁沪高速,路桥,江苏,13.62,379798.13,503774.75,3626694.75,508786.56,169314.95,1044666.19,2.07,0.154,4.21,1.99,20010116
603366,日出东方,家用电器,江苏,38.31,80000.0,80000.0,485452.31,317576.91,67143.0,191865.81,2.4,0.056,4.66,1.83,20120521
002056,横店东磁,元器件,浙江,36.9,82163.28,82180.0,522806.0,322351.0,158035.36,144280.23,1.76,0.116,4.44,3.86,20060802
601958,金钼股份,小金属,陕西,0.0,322660.44,322660.44,1580782.38,617333.19,274944.5,675335.19,2.09,-0.025,3.94,2.2,20080417
002412,汉森制药,中成药,湖南,46.4,28677.5,29600.0,133092.86,59448.32,45138.95,40335.65,1.36,0.096,4.08,4.37,20100525
000819,岳阳兴长,石油加工,湖南,506.7,25839.83,25841.72,81196.31,49933.8,21022.89,8271.12,0.32,0.013,2.64,10.13,19970625
600426,华鲁恒升,农药化肥,山东,12.61,123971.25,124652.45,1182623.75,172178.88,847063.31,236268.55,1.9,0.178,6.1,1.47,20020620
002086,东方海洋,渔业,山东,777.88,47561.71,68770.0,362450.84,176475.42,131839.5,192952.48,2.81,0.003,4.08,2.22,20061128
600400,红豆股份,服饰,江苏,114.8,112079.92,142370.06,666880.88,462491.41,42975.8,7475.74,0.05,0.02,1.53,5.92,20010108
600736,苏州高新,园区开发,江苏,33.88,113895.09,119429.29,2164056.75,1760421.25,156929.02,176804.19,1.48,0.08,4.19,2.16,19960815
002216,三全食品,食品,河南,96.13,55872.85,80421.75,354902.81,157570.75,128400.95,24581.95,0.31,0.024,2.36,3.85,20080220
002610,爱康科技,电气设备,江苏,374.63,70216.31,112271.53,1469472.13,645077.19,496423.44,478436.84,4.26,0.02,5.52,3.33,20110815
002111,威海广泰,航空,山东,60.96,26366.33,36109.01,323041.22,184439.84,69933.97,96388.32,2.67,0.114,5.64,4.91,20070126
002226,江南化工,化工原料,安徽,3204.12,79119.59,79127.89,420987.44,103930.46,89675.36,111376.57,1.41,0.001,3.53,2.67,20080506
600386,北巴传媒,公共交通,北京,75.91,40320.0,40320.0,346390.72,227647.02,47310.19,64700.63,1.6,0.062,4.37,4.32,20010216
000404,华意压缩,专用机械,江西,27.02,55839.6,55962.39,721427.56,542284.56,130847.61,110347.9,1.97,0.09,4.09,2.37,19960619
603599,广信股份,农药化肥,安徽,33.21,13648.0,37648.0,315090.16,168271.47,103826.09,103388.82,2.75,0.146,6.08,3.19,20150513
002345,潮宏基,服饰,广东,26.6,83211.88,84511.11,449011.41,287244.09,24720.61,90478.38,1.07,0.095,3.11,3.26,20100128
002427,尤夫股份,化纤,浙江,98.07,33346.82,39815.46,295645.19,137271.02,129127.77,134231.86,3.37,0.053,5.36,3.9,20100608
300216,千山药机,医疗保健,湖南,152.81,26730.44,36143.48,311617.88,165314.77,46388.35,21622.02,0.6,0.052,2.79,11.3,20110511
000685,中山公用,水务,广东,19.07,99745.07,147511.14,1454139.88,198077.16,159392.38,208584.69,1.41,0.138,7.35,1.44,19970123
300315,掌趣科技,互联网,北京,33.24,182031.45,277388.38,924930.88,205084.31,10794.61,408409.88,1.47,0.08,2.92,3.64,20120511
000890,法 尔 胜,钢加工,江苏,505.5,37956.57,37964.16,295558.5,185985.22,57424.82,47292.62,1.25,0.005,2.76,3.9,19990119
002079,苏州固锝,半导体,江苏,149.85,72548.09,72797.14,157903.77,96759.4,47027.65,26681.55,0.37,0.018,1.83,5.94,20061116
000541,佛山照明,家用电器,广东,32.99,97486.15,127213.28,615011.63,232918.0,47140.19,29633.0,0.23,0.085,4.01,2.79,19931123
000852,石化机械,化工机械,湖北,0.0,59815.76,59815.76,723196.75,561276.94,135970.16,108521.55,1.81,-0.158,4.09,2.85,19981126
000513,丽珠集团,中成药,广东,20.4,23510.25,39688.94,823517.56,377111.63,337622.09,40375.42,1.02,0.6,11.54,4.1,19931028
002546,新联电子,电气设备,江苏,102.14,65696.09,83404.9,176619.44,134777.3,30599.0,2300.33,0.03,0.029,1.62,7.44,20110211
002770,科迪乳业,乳制品,河南,102.41,27144.69,54680.0,204519.88,76123.25,26384.28,44831.1,0.82,0.03,2.03,6.0,20150630
600827,百联股份,超市连锁,上海,13.53,154277.75,178416.81,4164308.5,1736288.38,1237397.88,235372.13,1.32,0.228,8.85,1.39,19940204
000708,大冶特钢,特种钢,湖北,24.34,44940.85,44940.85,509700.19,228348.47,208523.77,48565.34,1.08,0.126,7.91,1.56,19970326
002727,一心堂,医药商业,云南,30.57,19192.52,52060.0,450719.16,321795.75,47066.84,83776.8,1.61,0.203,4.57,5.44,20140702
002187,广百股份,百货,广东,22.6,34242.26,34242.26,455012.41,289197.69,103416.86,92804.55,2.71,0.139,7.54,1.67,20071122
000635,英 力 特,化工原料,宁夏,162.94,30308.75,30308.75,316746.34,80362.21,224108.42,187856.88,6.2,0.019,9.24,1.37,19961120
300207,欣旺达,元器件,深圳,95.36,43341.03,64509.69,524830.56,350307.69,91999.43,66536.31,1.03,0.067,2.86,8.91,20110421
300029,天龙光电,专用机械,江苏,0.0,19345.66,20000.0,61376.3,37967.05,15651.55,83145.11,4.16,-0.085,1.1,11.67,20091225
000851,高鸿股份,软件服务,贵州,0.0,51723.78,59136.42,666903.38,450589.91,14667.42,181077.34,3.06,-0.025,4.44,2.91,19980609
300261,雅本化学,农药化肥,江苏,168.5,47158.94,53697.44,193947.81,80650.38,79426.52,38487.2,0.72,0.019,1.89,6.87,20110906
002671,龙泉股份,其他建材,山东,939.48,31655.96,48072.3,249985.63,141028.67,59535.46,66189.8,1.38,0.003,3.27,3.97,20120426
600976,健民集团,中成药,湖北,44.74,15322.9,15339.86,165400.11,122503.31,22923.63,30183.5,1.97,0.15,6.54,4.12,20040419
600177,雅戈尔,服饰,浙江,3.65,222661.17,255817.67,6354482.0,2596013.5,383393.13,26873.9,0.11,1.1,9.02,1.55,19981119
600652,游久游戏,互联网,上海,370.89,64379.35,83270.35,252528.25,35844.93,3244.68,89066.07,1.07,0.01,2.5,5.84,19901219
603669,灵康药业,化学制药,西藏,72.47,8645.0,26000.0,131165.31,91370.34,27340.21,64725.1,2.49,0.101,4.41,6.66,20150528
002553,南方轴承,汽车配件,江苏,83.6,21924.01,34800.0,72247.15,44502.05,15136.04,5651.9,0.16,0.045,1.93,7.86,20110225
600679,上海凤凰,文教休闲,上海,269.73,18201.97,40219.89,169253.75,47817.35,12523.28,76253.36,1.9,0.014,3.03,5.02,19931008
600278,东方创业,商贸代理,上海,56.35,52224.17,52224.17,647139.94,432111.41,85432.8,87974.93,1.68,0.071,5.56,2.88,20000712
300109,新开源,化工原料,河南,136.43,8036.0,17048.24,156020.84,42626.46,28411.0,84585.71,4.96,0.12,6.94,9.44,20100825
600079,人福医药,化学制药,湖北,36.14,103099.32,128604.9,2010007.25,985763.13,427973.91,378600.34,2.94,0.116,6.16,2.72,19970606
600958,东方证券,证券,上海,53.21,315866.34,528174.31,18593478.0,0.0,43375.3,1256714.5,2.38,0.08,6.4,2.66,20150323
000042,中洲控股,全国地产,深圳,63.89,47884.69,66483.11,2777518.5,2346444.25,145382.44,248942.34,3.74,0.067,8.53,2.02,19940921
002010,传化股份,染料涂料,浙江,218.56,41281.3,325781.47,1418806.75,979534.19,87765.53,593712.31,1.82,0.022,3.36,5.8,20040629
600258,首旅酒店,酒店餐饮,北京,162.9,23140.0,23140.0,385304.63,35445.15,186081.05,8577.25,0.37,0.03,5.03,3.94,20000601
002416,爱施德,电器连锁,深圳,86.06,96986.2,99138.47,981216.0,848432.81,2563.57,147683.56,1.49,0.058,4.59,4.32,20100528
000869,张 裕Ａ,红黄药酒,山东,12.79,45346.07,68546.39,1110125.25,440665.69,307333.28,56595.53,0.83,0.792,11.84,3.42,20001026
000792,盐湖股份,农药化肥,青海,68.94,156637.8,185739.38,8082877.0,1576258.13,2712836.0,1048783.63,5.65,0.077,12.43,1.72,19970904
600563,法拉电子,元器件,福建,30.11,22500.0,22500.0,231379.84,172715.31,34161.73,26196.86,1.16,0.377,8.97,5.07,20021210
300221,银禧科技,塑料,广东,58.74,40000.0,40226.8,136056.38,82174.06,36016.73,13565.42,0.34,0.105,1.99,12.44,20110525
002268,卫 士 通,软件服务,四川,0.0,34438.1,43252.33,244938.84,156251.48,26501.76,29386.5,0.68,-0.099,3.07,11.73,20080811
002680,长生生物,生物制药,江苏,83.62,5278.5,48469.51,373091.75,306998.72,43308.98,145999.56,3.01,0.126,6.89,6.11,20120605
300429,强力新材,化工原料,江苏,117.77,3016.6,7980.0,67300.92,30604.3,19900.97,29792.47,3.73,0.291,7.83,17.49,20150324
300502,新易盛,通信设备,四川,127.37,1940.0,7760.0,107420.51,90241.63,14055.97,45654.96,5.88,0.37,11.75,12.0,20160303
603918,金桥信息,软件服务,上海,0.0,12334.4,17600.0,68912.43,60846.06,5393.49,20950.43,1.19,-0.03,2.6,13.09,20150528
603899,晨光文具,文教休闲,上海,27.98,22400.0,92000.0,298377.5,205218.38,71018.06,73240.77,0.8,0.159,2.51,7.06,20150127
603838,四通股份,陶瓷,广东,71.75,9728.0,26668.0,73265.77,54347.35,9638.87,27323.55,1.02,0.056,2.39,6.76,20150701
603808,歌力思,服饰,深圳,75.95,7880.2,24847.3,185380.41,136705.31,21257.76,106218.13,4.27,0.096,6.2,4.7,20150422
603703,盛洋科技,电气设备,浙江,328.07,9591.87,22970.0,72788.65,43561.34,22250.57,22414.93,0.98,0.023,2.32,13.23,20150423
603611,诺力股份,运输设备,浙江,33.91,9302.5,16000.0,135204.91,98277.0,22139.2,23726.67,1.48,0.187,5.62,4.52,20150128
603519,立霸股份,家用电器,江苏,47.91,7687.95,16000.0,86255.18,73903.5,8457.45,26148.0,1.63,0.114,4.21,5.2,20150319
603398,邦宝益智,文教休闲,广东,130.77,5280.0,21120.0,59408.21,40419.05,7788.12,31818.11,1.51,0.071,2.63,14.06,20151209
603015,弘讯科技,电气设备,浙江,93.57,16020.0,40020.0,121338.95,94169.93,5415.55,61616.43,1.54,0.036,2.71,5.0,20150303
601988,中国银行,银行,北京,5.13,21076552.0,29438780.0,1703996928.0,0.0,18031900.0,14009400.0,0.48,0.15,4.24,0.77,20060705
601933,永辉超市,超市连锁,福建,18.01,614320.0,813507.25,2083161.75,1238365.5,292265.09,567538.63,0.7,0.058,1.56,2.68,20101215
601900,南方传媒,出版业,广东,32.64,16910.0,81910.0,808987.31,562642.44,62379.05,108386.42,1.32,0.16,4.17,4.24,20160215
601628,中国人寿,保险,北京,28.7,2082353.0,2826470.5,254369696.0,0.0,1863300.0,5500100.0,1.95,0.18,10.85,1.97,20070109
601599,鹿港文化,影视音像,江苏,335.61,70287.59,89418.85,433356.19,254924.5,91414.8,172636.16,1.93,0.008,2.85,3.97,20110527
601288,农业银行,银行,北京,4.86,29405530.0,32479412.0,1841346944.0,0.0,15303101.0,9877300.0,0.3,0.16,3.64,0.9,20100715
601168,西部矿业,铜,青海,0.0,238300.0,238300.0,2800089.5,849435.5,398131.22,526249.19,2.21,-0.041,4.74,1.25,20070712
601058,赛轮金宇,汽车配件,山东,20.67,221651.92,229393.7,1307795.13,558649.69,570251.19,228893.16,1.0,0.041,1.91,1.79,20110630
601005,重庆钢铁,普钢,重庆,0.0,190171.38,443602.25,3867646.0,425062.69,2999885.5,665778.5,1.5,-0.224,0.68,3.73,20070228
601003,柳钢股份,普钢,广西,164.16,256279.31,256279.31,2052176.25,966619.88,1036034.38,20843.6,0.08,0.006,1.74,2.27,20070227
600986,科达股份,建筑施工,山东,297.7,33526.96,86888.64,855333.13,559397.63,10373.82,252308.47,2.9,0.013,4.42,3.61,20040426
600985,雷鸣科化,化工原料,安徽,49.86,26285.47,26285.47,196642.36,66674.6,41677.71,43458.93,1.65,0.056,4.47,2.5,20040428
600896,中海海盛,水运,海南,0.0,58131.57,87328.65,555848.25,101990.25,354451.69,187237.06,2.14,-0.09,3.79,2.78,19960503
600877,中国嘉陵,摩托车,重庆,0.0,68728.2,68728.2,186636.16,73951.75,57326.0,9757.0,0.14,-0.124,-0.11,-66.43,19951013
600858,银座股份,百货,山东,21.81,51754.8,52006.66,1200208.0,335168.41,455989.44,96548.25,1.86,0.096,5.84,1.43,19940506
600848,上海临港,园区开发,上海,1045.0,29214.14,89517.21,701336.13,542363.81,946.97,198700.84,2.22,0.004,3.49,4.42,19940324
600843,上工申贝,纺织机械,上海,44.56,30464.58,54858.96,332045.84,222187.45,35893.1,96782.97,1.76,0.077,3.28,4.19,19940311
600837,海通证券,证券,上海,25.98,809213.13,1150170.0,56477108.0,0.0,114568.55,5637575.0,4.9,0.153,9.42,1.68,19940224
600823,世茂股份,全国地产,上海,18.66,246707.02,267940.59,6684073.5,3990944.5,55531.46,376139.09,1.4,0.094,7.36,0.96,19940204
600822,上海物贸,商贸代理,上海,178.97,39614.78,49597.28,461770.34,386648.56,41467.65,144310.98,2.91,0.02,0.57,24.58,19940204
600818,中路股份,文教休闲,上海,455.14,23795.78,32144.78,89799.21,33147.55,12325.82,6118.18,0.19,0.017,1.44,21.63,19940128
600817,*ST宏盛,半导体,上海,0.0,14791.49,16091.0,34722.03,11427.46,10.18,21228.23,1.32,0.0,0.59,26.11,19940128
600811,东方集团,综合类,黑龙江,20.98,166680.53,285736.63,2080142.38,421616.56,54795.94,222469.17,0.78,0.081,6.29,1.08,19940106
600805,悦达投资,综合类,江苏,62.68,84925.32,85089.45,1041290.0,213085.3,121612.38,38216.9,0.45,0.037,7.46,1.25,19940103
600796,钱江生化,农药化肥,浙江,53.67,30140.21,30140.21,105542.22,46712.87,44903.68,3758.08,0.12,0.046,1.95,5.04,19970408
600790,轻纺城,商品城,浙江,19.51,104699.35,104699.35,722385.5,106227.7,21138.99,147428.47,1.41,0.077,3.61,1.65,19970228
600785,新华百货,百货,宁夏,26.47,20743.13,22563.13,434253.41,199489.25,138637.52,31487.01,1.4,0.244,8.47,3.05,19970108
600773,西藏城投,区域地产,西藏,251.66,69314.77,72921.36,1118694.25,1057588.38,16472.42,115123.86,1.58,0.016,3.43,4.57,19961108
600768,宁波富邦,铝,浙江,0.0,13374.71,13374.71,61781.96,32805.03,21046.26,404.11,0.03,-0.079,0.27,92.07,19961111
600764,中电广通,通信设备,北京,318.32,32972.69,32972.69,86116.86,27644.85,8789.62,3656.28,0.11,0.021,1.49,18.11,19961104
600759,洲际油气,石油开采,海南,3565.25,158082.94,226350.75,1421406.75,301147.0,4060.45,243145.41,1.07,0.001,2.26,3.36,19961008
600751,天海投资,水运,天津,278.36,179282.2,289933.78,1276999.88,1043808.88,13016.36,1012794.5,3.49,0.005,4.19,1.46,19960909
600738,兰州民百,百货,甘肃,32.78,36819.85,36886.76,204601.05,118571.9,32307.61,39990.56,1.08,0.065,3.27,2.6,19960802
600734,实达集团,电脑设备,福建,60.07,35110.83,59024.35,40934.65,31515.3,5184.74,12311.3,0.21,0.061,0.88,16.67,19960808
600693,东百集团,百货,福建,66.24,68483.45,89822.9,552580.0,439543.69,32521.15,57653.63,0.64,0.025,2.04,3.27,19931122
600683,京投发展,区域地产,浙江,48.51,74077.75,74077.75,2768683.0,2581403.25,5692.01,32778.12,0.44,0.049,2.73,3.46,19931025
600675,*ST中企,区域地产,上海,0.0,186705.94,186705.94,3696012.0,3179582.0,21233.22,3959.48,0.02,-0.045,1.36,3.72,19930924
600668,尖峰集团,水泥,浙江,51.97,34408.37,34408.37,362265.59,76438.71,133471.36,41733.65,1.21,0.074,6.4,2.41,19930728
600654,中安消,软件服务,上海,107.23,75504.31,128302.1,611667.63,340066.16,38170.7,116433.8,0.91,0.043,2.31,8.04,19901219
600653,申华控股,汽车服务,上海,0.0,174638.03,194638.03,925239.63,471940.44,156211.48,34654.98,0.18,-0.045,1.14,3.43,19901219
600649,城投控股,区域地产,上海,15.09,298752.34,298752.34,4426989.5,2437220.25,26505.45,406528.25,1.36,0.238,6.83,2.1,19930518
600640,号百控股,酒店餐饮,上海,385.51,53536.44,53536.44,369703.75,260960.09,69566.42,135762.31,2.54,0.011,4.77,3.52,19930407
600636,三爱富,化工原料,上海,181.16,38195.05,44694.19,438442.09,215246.16,136961.81,149913.05,3.35,0.019,6.25,2.22,19930316
600634,中技控股,其他建材,上海,2552.71,39797.87,57573.21,601426.13,279027.41,78737.15,112269.46,1.95,0.001,4.33,3.32,19930304
600629,华建集团,建筑施工,上海,68.32,34799.98,35906.01,394114.38,337609.91,13897.12,18878.18,0.53,0.073,2.12,9.37,19930209
600623,华谊集团,汽车配件,上海,69.51,64636.76,211743.09,3268600.75,1485992.5,1078934.38,896984.31,4.24,0.072,7.64,2.61,19921204
600620,天宸股份,综合类,上海,0.0,68667.71,68667.71,452742.81,45203.78,1990.8,587.96,0.01,-0.007,5.23,2.04,19921117
600614,鼎立股份,综合类,上海,72.7,111276.92,175277.38,844569.38,440488.09,131971.05,255651.91,1.46,0.028,2.61,3.11,19920828
600602,云赛智联,软件服务,上海,116.33,87957.25,132683.52,449556.69,286462.38,29482.52,142782.02,1.08,0.023,2.5,4.28,19901219
600589,广东榕泰,塑料,广东,67.16,60173.0,70530.59,512426.69,247075.3,71637.46,128892.51,1.83,0.037,4.1,2.43,20010612
600586,金晶科技,玻璃,山东,211.33,142270.73,145889.23,960830.81,290783.88,441642.25,194015.06,1.33,0.005,2.72,1.59,20020815
